# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5beta01 - Nov. 03, 2018
# Instrument: Full_simple.instr
# Ncount: 6250000
# Trace: no
# Gravitation: no
# Seed: 1544079505
# Directory: Magnon_rerun_A_gcc-4.9/28
# Nodes: 16
# Param: WaveMin=2.75
# Param: WaveMax=4.4
# Param: E_0=4
# Param: L_0=0
# Param: chopPulseOpening=0.004
# Param: DivSlit0_width=0.1
# Param: DivSlit1_width=0.1
# Param: DivSlit2_width=0.1
# Param: DivSlit3_width=0.1
# Param: Npulse=1
# Param: print=0
# Param: makeVirtualSource=0
# Param: printMValues=0
# Param: power=2
# Param: BWopen=161
# Param: OMA=37.072
# Param: TTA=74.1432
# Param: OMA2=30.628
# Param: TTA2=61.256
# Param: phi=37
# Param: dphi=0.332
# Param: MCPLfile=BIFROST_mcpl.gz
# Param: ax=0
# Param: ay=2.14
# Param: az=-1.24
# Param: bx=0
# Param: by=0
# Param: bz=2.47
# Param: cx=6.71
# Param: cy=0
# Param: cz=0
# Param: Omega=56
# Param: TwoTheta=10
# Param: lambda=10
# Param: dlambda=9.9
# Param: Rotation=0
# Param: inelastic=1
# Param: aa=6.28319
# Param: sample_J1=1.5
# Param: sample_J2=0
# Param: TT=300
# Param: FerroMagnet=0
# Param: Verbose=0
# Param: imultiplier=1
# Param: INCOH=0
# Param: INCOHspread=0
# Param: sample_focusW=2.1
# Param: sample_focusH=0.15
# Param: focus_EF=5
# Param: TOFmin=0.1172
# Param: TOFmax=0.186
# Param: TOFbins=256
# Date: Wed Dec  5 20:15:24 2018 (1544037324)
# type: array_2d(20, 20)
# Source: EGCESE (Full_simple.instr)
# component: PSD_sample_small
# position: 0 0 -0.00496
# title: PSD monitor
# Ncount: 100000000
# filename: PSD_sample_small.dat
# statistics: X0=4.14288e-05; dX=0.288311; Y0=3.85301e-05; dY=0.288298;
# signal: Min=1.349e+07; Max=1.36407e+07; Mean=1.35691e+07;
# values: 5.42765e+09 542783 9.99933e+07
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -0.5 0.5 -0.5 0.5
# variables: I I_err N
# Data [PSD_sample_small/PSD_sample_small.dat] I:
13509983.33 13561603.67 13579244.69 13590046.43 13589286.51 13591186.31 13537720.44 13514651.41 13566380.32 13553841.62 13553678.78 13575173.69 13525778.83 13535332.12 13613929.66 13569365.72 13533486.6 13589123.67 13585161.22 13581253.06 
13544288.33 13555144.34 13493319.35 13573328.17 13515574.17 13569420 13571808.33 13548196.5 13563014.95 13557641.23 13542008.57 13585758.3 13554330.14 13506455.12 13587820.95 13615340.94 13587386.7 13583912.78 13548305.06 13557586.95 
13569691.4 13510037.61 13579624.66 13543962.65 13594225.99 13616697.94 13575390.81 13591240.59 13610021.49 13572296.85 13602205.16 13532998.08 13533812.28 13573870.97 13618163.5 13563123.51 13567574.48 13550204.86 13580547.42 13565023.32 
13490008.26 13588526.59 13546459.53 13584835.54 13597862.76 13561060.87 13580981.66 13545753.89 13531966.76 13612246.98 13545319.65 13569420 13616589.38 13555035.78 13568768.64 13531206.83 13554384.42 13578919.01 13543094.17 13569148.6 
13584021.34 13573002.49 13577182.05 13553733.06 13563883.44 13506563.68 13568334.4 13533269.48 13568442.96 13582827.18 13611812.74 13572025.45 13575227.97 13570939.84 13561766.51 13569040.04 13549770.62 13533649.44 13573979.53 13573816.69 
13581578.74 13565566.12 13579136.13 13611921.3 13586843.9 13596234.36 13601608.08 13610075.77 13587386.7 13550639.1 13580601.7 13553624.5 13546079.57 13575499.37 13561820.79 13583478.54 13574630.89 13593900.31 13571916.89 13570668.44 
13551344.74 13540271.61 13572839.65 13639278.45 13552430.34 13558129.75 13595420.16 13592977.55 13568117.28 13563612.04 13590752.07 13572893.93 13547110.89 13510743.25 13560083.83 13556718.47 13532889.52 13571319.8 13587983.79 13592597.59 
13563883.44 13557152.71 13545862.45 13548467.9 13567845.88 13583152.86 13581144.5 13616969.34 13511448.89 13532183.88 13577290.61 13574033.81 13557804.07 13581633.02 13570831.28 13544396.89 13551833.26 13630376.52 13618814.86 13567303.08 
13601608.08 13606113.33 13516659.78 13514759.97 13547762.26 13578050.53 13576639.25 13582230.1 13566217.48 13529904.11 13601336.68 13552864.58 13579570.38 13519156.66 13592326.19 13513348.69 13603996.41 13612681.22 13570288.48 13585106.94 
13565891.8 13565783.24 13548685.02 13542877.05 13600468.2 13618597.74 13587549.55 13578919.01 13575282.25 13595854.4 13550476.26 13537720.44 13580981.66 13565023.32 13525398.87 13568171.56 13580818.82 13576205.01 13570994.12 13608827.33 
