# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5beta01 - Nov. 03, 2018
# Instrument: Full_simple_noSqq.instr
# Ncount: 6250000
# Trace: no
# Gravitation: no
# Seed: 1544391133
# Directory: Magnon_rerun_events_B_noEfocus_noSqq/54
# Nodes: 16
# Param: WaveMin=2.75
# Param: WaveMax=4.4
# Param: E_0=4
# Param: L_0=0
# Param: chopPulseOpening=0.004
# Param: DivSlit0_width=0.1
# Param: DivSlit1_width=0.1
# Param: DivSlit2_width=0.1
# Param: DivSlit3_width=0.1
# Param: Npulse=1
# Param: print=0
# Param: makeVirtualSource=0
# Param: printMValues=0
# Param: power=2
# Param: BWopen=161
# Param: OMA=37.072
# Param: TTA=74.1432
# Param: OMA2=30.628
# Param: TTA2=61.256
# Param: phi=37
# Param: dphi=0.332
# Param: MCPLfile=BIFROST_mcpl.gz
# Param: ax=0
# Param: ay=2.14
# Param: az=-1.24
# Param: bx=0
# Param: by=0
# Param: bz=2.47
# Param: cx=6.71
# Param: cy=0
# Param: cz=0
# Param: Omega=54
# Param: TwoTheta=20
# Param: lambda=10
# Param: dlambda=9.9
# Param: Rotation=0
# Param: inelastic=1
# Param: aa=6.28319
# Param: sample_J1=1.5
# Param: sample_J2=0
# Param: TT=300
# Param: FerroMagnet=0
# Param: Verbose=0
# Param: imultiplier=1
# Param: INCOH=0
# Param: INCOHspread=0
# Param: sample_focusW=2.1
# Param: sample_focusH=0.15
# Param: focus_EF=0
# Param: TOFmin=0.1172
# Param: TOFmax=0.186
# Param: TOFbins=256
# Date: Sun Dec  9 12:36:07 2018 (1544355367)
# type: array_2d(90, 90)
# Source: EGCESE (Full_simple_noSqq.instr)
# component: psd_monitor1
# position: 0.679751 -1.56124 1.8676
# title: PSD monitor
# Ncount: 100000000
# filename: analyser1_psd.dat
# statistics: X0=-0.0678403; dX=1.11194; Y0=-4.49316; dY=5.01884;
# signal: Min=0; Max=15032.3; Mean=455.75;
# values: 3.69158e+06 63050.4 23833
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -2 2 -14.88 14.88
# variables: I I_err N
# Data [psd_monitor1/analyser1_psd.dat] I:
151.6989874 258.7197022 368.813653 608.5799405 430.6285122 194.4312497 337.6592101 150.8016611 163.1003763 262.0428104 191.3719851 138.3673611 362.4097667 404.3727658 127.0624977 259.7661875 301.9534729 121.380309 436.8489224 174.2015182 118.4608907 220.6186011 347.4130228 289.0712311 180.5035891 230.7195533 74.54258252 398.1095388 218.8276722 225.868995 665.6235969 491.4011426 650.386143 239.3459423 383.7946619 394.2908898 167.712274 306.9793756 550.3871151 217.1523842 373.7151512 340.7404438 418.0858117 253.6445302 200.9847824 587.4965499 204.5355709 484.7539811 305.1799488 404.751489 411.1360416 252.6074123 405.8014113 371.2597787 302.1780084 476.0136231 109.8090774 287.424231 297.1412015 285.5361782 563.2378271 290.881349 345.6199918 204.6270683 350.2220904 63.66940673 193.223093 150.5281257 259.6501438 109.4360672 489.9497087 100.046113 422.6398023 351.0756412 706.6319023 320.811758 326.6665199 352.8115758 397.6346641 332.2322523 181.270375 319.5314085 98.68702683 255.6993536 247.2073221 218.8689261 301.8448553 254.2295383 293.3027267 121.2801163 
367.1665389 355.3806245 247.4583818 444.3197908 295.7705335 257.0843306 298.2765999 301.9661674 92.36219413 201.2396765 132.7224585 263.6479927 199.7853548 423.8887793 275.9966229 424.9080463 131.4688926 396.498401 277.9995803 316.8394492 227.0864455 374.9280668 304.8353462 167.0602238 257.8446704 125.8340927 190.3213153 438.6666829 506.0756601 641.311112 424.8751321 282.3077282 694.447311 355.3095766 357.8446794 265.7963263 307.3582727 333.9660844 439.098262 188.9913583 329.5389211 383.7311149 332.6288434 661.4148458 460.2169451 396.4639535 147.6756452 493.0538165 421.7555735 342.366414 494.6668498 507.7672426 432.0079213 301.6409849 333.7311906 559.4115294 370.7329731 214.1476572 258.5882585 256.8759999 369.5635705 502.0991988 144.7077158 411.092496 266.4388832 163.3116417 284.4633408 529.2288321 312.9061428 633.7017354 0 363.3868519 358.2865884 588.9467985 154.8975935 298.7898486 261.0639426 586.5012649 377.8488267 225.05633 286.6364393 472.7219369 57.69598866 114.551111 228.5583845 371.4962125 160.817676 224.8029849 154.9026768 512.7905559 
247.6938305 229.852857 245.5161877 381.5763046 195.0541348 93.51654745 246.5019315 285.2297825 284.0664248 435.1428968 251.4524065 295.5859189 222.8506331 158.4513458 403.5237835 211.3257204 438.4180711 420.320631 113.0260416 386.9666801 458.2223737 117.5605007 270.6674476 232.945385 280.8109871 265.2233035 148.9224979 376.177594 370.9576214 77.20320708 339.8963114 329.4537058 290.2385761 211.3782765 415.1117462 436.8846004 225.4386491 214.308946 661.0233467 420.0825486 379.4605034 430.6463721 644.9926794 654.6287572 156.2979934 311.2556876 228.4685002 189.8318385 98.4789889 243.8765253 578.1976099 311.398478 376.6677471 600.4991398 219.0991617 281.0844111 581.6626298 379.8155329 156.5504003 269.3276621 363.5346784 478.7263904 392.9683504 315.0408435 497.2381864 638.7186041 275.102966 323.3722832 479.3501513 184.6178339 399.0868069 108.0610117 316.5434355 343.8118528 220.779413 121.1325648 318.5174886 311.442196 139.6701129 372.1438981 376.0423042 174.3553029 188.9057407 361.8710831 248.8242364 280.0643751 279.8677182 426.9200767 303.0273531 307.1611757 
227.2663034 359.5242265 207.5265902 261.1169119 191.0643103 534.7807974 277.1549295 368.38577 634.0835874 418.032172 563.9294443 351.004147 99.98260777 337.1855707 292.1703349 257.7135999 206.0576162 246.8567343 141.2226916 488.91187 492.6965604 408.6120874 193.0332987 402.2752941 288.5358401 369.5340526 330.2730626 432.5294371 557.813951 317.6528976 347.3475878 397.7410611 599.87491 307.4428456 379.116271 454.1913478 215.5897538 403.5423595 291.3753194 245.8775376 320.1441299 306.776768 499.6787524 297.5359775 466.591665 466.853893 359.5870222 403.3450888 275.940374 236.064784 232.5072158 486.8041275 566.4821175 362.5726134 70.48296738 250.5206992 544.0262287 662.4060796 366.2927394 406.3139289 541.8865302 581.5694331 92.22784969 615.2373557 418.5086685 34.13986543 135.8626936 184.9654699 480.6496337 409.8560881 421.0665534 345.2052135 172.5819579 263.6134689 276.470494 449.0520839 201.7594722 189.4963266 407.3314711 276.7255671 225.8874003 297.2041079 194.3803022 0 214.8053422 690.0221157 95.92450228 396.19023 232.3951553 111.6623192 
22.38376365 352.7012037 203.5103255 208.7525501 154.455098 503.1009682 144.622431 171.3413385 297.0353421 292.8801301 276.5774382 397.3877841 393.1771258 555.5675624 229.0289518 145.61579 279.7601086 234.5880438 145.4624319 402.9220134 399.0672125 360.5814352 428.6983864 529.1049612 175.2448219 311.5173347 521.7032808 413.5405623 545.2123646 383.9861532 675.6954125 387.5356863 435.352066 564.6587754 348.1284793 411.7482388 336.7885891 186.4442961 589.6301976 637.4307258 364.7178823 223.4638254 364.2314595 393.7321957 230.1269888 327.9512545 441.7108247 235.3831062 667.8232561 451.0196117 472.24443 355.12856 275.4202719 385.3122916 378.838661 215.0012761 563.5128583 0 357.0755107 258.9261452 166.6760065 398.7749427 338.252583 352.8864149 142.384241 73.97101443 194.3227091 501.0892724 683.0073909 96.39204809 418.8417122 420.6056496 148.1943983 436.7748738 437.9709986 0 431.0072547 66.42428513 479.7776211 422.7640705 258.0946809 249.8828343 387.9708232 209.3533425 164.7682397 406.5519783 284.011684 110.9814036 479.4718311 185.9857152 
270.8415363 200.7621738 212.6714581 321.1707392 259.6154455 214.8755621 443.7069802 467.1066814 363.3112873 467.6859718 162.9348859 239.9110197 240.7436893 269.6471843 173.8175253 364.2954993 415.5045561 56.25607206 621.5980789 412.1164446 352.4870382 261.457111 220.5680324 251.2526717 648.6136967 307.4481817 456.3040077 152.8007822 186.3217695 283.8152953 378.0380344 371.4260494 187.9763333 381.4388449 476.8441085 424.2715436 348.7174283 292.6297901 433.4233131 422.4085678 293.0010352 513.3382114 555.2437847 266.5194006 334.3711763 543.2550297 444.1136474 404.729779 106.7240802 419.0768077 388.4459571 470.9578568 195.3621575 357.5800481 294.5995158 366.5351644 665.8737022 217.0585302 244.1132762 360.7786338 290.0734633 280.42042 441.6015675 351.2240984 151.8020202 438.2708979 342.7470659 148.0747113 265.0306908 339.0747042 135.8469176 237.4157951 287.0716739 571.3973926 171.4748789 391.4322658 351.5457406 155.9707671 417.8978263 522.6716647 115.1237031 145.7986663 239.703522 407.9386658 553.4999515 365.4107025 112.385683 53.90532494 392.7277173 451.1217069 
418.2739578 263.7137391 334.60246 289.3445866 306.9623551 192.6911692 230.1274519 409.3657026 265.2692555 137.5791005 350.5885644 351.8778561 424.0744937 425.1223607 179.1527699 189.6220168 626.3038741 358.2535742 284.458201 347.6613994 255.0167582 406.5641537 350.402651 341.674045 305.829899 376.6355572 242.0617003 152.5620589 92.98043758 139.5345804 130.631323 156.1007029 242.3189539 592.6667748 445.3932013 634.3872378 144.7777101 364.86048 528.8437318 384.7215057 396.6614248 635.5350831 102.8889515 700.3487632 563.1264442 243.8072058 350.4997152 353.2968785 342.7800122 219.2208183 481.2314369 129.8544133 545.4910338 277.5539579 220.8692059 254.8068842 282.8093501 698.9264873 477.8361374 376.9175741 205.5453705 81.77953783 212.8992437 416.5083352 184.1466225 303.9260698 104.1465043 828.9370958 176.3201711 124.4813471 321.8027298 880.9669299 337.6400459 205.8685641 215.1396253 260.4620857 294.4906026 376.2927402 102.5392296 108.4214822 180.431617 71.68388524 304.8147657 346.7292314 372.644479 194.825087 484.6934467 289.4285586 101.9208331 376.7268833 
599.3693993 311.7503946 343.7710691 361.6376008 340.783341 322.2817815 348.905249 250.8797079 274.1902045 226.9377286 310.2169373 612.2494393 357.5284732 281.0909706 274.6078062 118.2262571 366.5250816 396.8644651 354.0381045 361.0525921 187.3351646 354.3068926 25.58630393 554.2680446 317.3263881 213.9839058 485.8162421 185.0070688 247.9028324 400.1169473 239.0185516 410.9974895 477.9886612 238.0346595 550.0924742 264.65772 365.0483684 235.8145344 557.8526397 354.8656837 277.8948692 501.6872318 343.1978735 275.0398616 368.1313563 220.9158488 401.4973939 529.4105044 322.5937517 283.772167 414.4787104 348.1064592 307.7028637 254.7224424 463.9852898 247.3186891 207.9463181 305.1659914 515.5072268 172.9108227 529.0830528 208.6833754 361.3239328 297.9139187 638.8932901 550.0257556 216.7357135 348.2480153 193.4624392 74.62739432 516.3433098 424.8723514 477.7519112 361.5247417 197.3874648 326.0809131 525.8760685 145.7951021 328.5893368 370.4051516 96.17665964 144.0900382 329.5193473 334.5542186 335.1432916 300.304281 414.1010803 138.196653 0 156.1314275 
211.2591446 136.5187085 360.9970479 452.9167439 444.6055229 109.9353384 469.8392025 0 512.4545122 603.830753 202.1406497 351.7894342 444.7461347 728.4470925 325.034359 132.2282808 473.5056773 979.8367723 722.5629022 300.2972365 715.3112751 269.4093766 261.7199427 262.7688978 415.9634236 25.44731441 433.7384171 494.3127052 105.6441781 384.8398933 388.7819603 313.4355435 253.3827252 215.7791396 265.8146723 199.7139213 379.1406938 318.557413 858.6285722 176.7043384 318.7872049 591.012639 461.3372457 513.3347553 495.8136306 265.7420884 570.6499244 615.6575689 122.1553516 426.4299725 621.7444952 359.684471 177.8727175 189.4376753 385.5624304 264.4231264 746.0180209 455.3116177 214.7810833 451.53195 326.4345459 413.7389169 190.7726388 147.2965 572.0745193 575.0507794 648.0180616 292.6225441 407.5813196 187.9805951 281.742713 421.9941499 417.2789645 359.326915 526.9616634 918.9311966 462.8698305 320.1521015 129.2304865 495.276165 173.6803475 161.933088 390.2627248 140.6269306 240.4107604 233.4870531 194.9332583 400.3540502 259.087262 276.4920858 
267.0749351 401.8125974 123.7782482 539.4816835 343.2159803 203.2999401 370.1506865 538.6549292 103.5821741 167.5214973 501.5794226 104.4689824 440.3262322 278.0340461 217.3381232 152.1143269 334.496276 369.4499528 376.6739343 234.8606194 126.9245328 168.195974 220.3019378 404.7147242 607.4357055 673.2107648 693.8368144 219.1492789 505.4154432 448.9965813 336.1456633 211.9418318 421.7912174 222.6624581 375.4176237 634.0142194 552.2049284 299.7445752 411.6325628 785.7935815 320.6594122 269.2149094 444.9393589 482.5647234 540.2340914 478.191119 580.7523608 694.1709264 331.6340873 306.8204637 455.9439275 464.2443246 287.8514256 67.62040373 335.1266115 646.1474364 220.6999948 640.1327532 218.5746078 261.1911935 805.0661991 149.41332 158.2969865 436.8363201 321.289688 660.7025413 409.0794146 324.7931225 525.5359695 658.5187849 161.2816882 457.5857909 465.1606508 214.3350948 236.7993935 243.0033193 160.6280447 164.4638671 262.3882881 613.7019828 542.2078949 295.1455837 81.99243083 168.560693 414.6212842 176.1429564 582.9809634 608.1367248 146.6139405 435.420686 
