# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5beta01 - Nov. 03, 2018
# Instrument: Full_simple_noSqq.instr
# Ncount: 6250000
# Trace: no
# Gravitation: no
# Seed: 1544356301
# Directory: Magnon_rerun_events_A_noEfocus_noSqq/70
# Nodes: 16
# Param: WaveMin=2.75
# Param: WaveMax=4.4
# Param: E_0=4
# Param: L_0=0
# Param: chopPulseOpening=0.004
# Param: DivSlit0_width=0.1
# Param: DivSlit1_width=0.1
# Param: DivSlit2_width=0.1
# Param: DivSlit3_width=0.1
# Param: Npulse=1
# Param: print=0
# Param: makeVirtualSource=0
# Param: printMValues=0
# Param: power=2
# Param: BWopen=161
# Param: OMA=37.072
# Param: TTA=74.1432
# Param: OMA2=30.628
# Param: TTA2=61.256
# Param: phi=37
# Param: dphi=0.332
# Param: MCPLfile=BIFROST_mcpl.gz
# Param: ax=0
# Param: ay=2.14
# Param: az=-1.24
# Param: bx=0
# Param: by=0
# Param: bz=2.47
# Param: cx=6.71
# Param: cy=0
# Param: cz=0
# Param: Omega=70
# Param: TwoTheta=10
# Param: lambda=10
# Param: dlambda=9.9
# Param: Rotation=0
# Param: inelastic=1
# Param: aa=6.28319
# Param: sample_J1=1.5
# Param: sample_J2=0
# Param: TT=300
# Param: FerroMagnet=0
# Param: Verbose=0
# Param: imultiplier=1
# Param: INCOH=0
# Param: INCOHspread=0
# Param: sample_focusW=2.1
# Param: sample_focusH=0.15
# Param: focus_EF=0
# Param: TOFmin=0.1172
# Param: TOFmax=0.186
# Param: TOFbins=256
# Date: Sat Dec  8 22:09:58 2018 (1544303398)
# type: array_2d(20, 20)
# Source: EGCESE (Full_simple_noSqq.instr)
# component: PSD_sample_small
# position: 0 0 -0.00496
# title: PSD monitor
# Ncount: 100000000
# filename: PSD_sample_small.dat
# statistics: X0=-1.1237e-05; dX=0.288315; Y0=-1.24758e-07; dY=0.288304;
# signal: Min=1.35037e+07; Max=1.3665e+07; Mean=1.35691e+07;
# values: 5.42764e+09 542783 9.99933e+07
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -0.5 0.5 -0.5 0.5
# variables: I I_err N
# Data [PSD_sample_small/PSD_sample_small.dat] I:
13601879.48 13578050.53 13582447.22 13551670.42 13570722.72 13566597.44 13548522.18 13527244.39 13509929.05 13561657.95 13571916.89 13542931.33 13595311.59 13534192.24 13598622.68 13612844.06 13538697.48 13557912.63 13543311.29 13577290.61 
13579896.06 13588852.27 13591620.55 13553407.38 13562580.71 13619031.98 13569202.88 13559269.63 13521979.22 13585432.62 13616046.58 13599056.92 13535929.2 13537503.32 13557315.55 13579027.57 13581253.06 13602530.84 13582555.78 13559161.07 
13559269.63 13556501.35 13601011 13580221.74 13577887.69 13611921.3 13561766.51 13580818.82 13528547.11 13574196.65 13606656.13 13566271.76 13549390.66 13533866.56 13566000.36 13575607.93 13594280.27 13563992 13544071.21 13529849.83 
13580927.38 13536200.6 13548413.62 13576910.65 13613441.14 13558835.39 13554655.82 13547816.54 13548087.94 13593846.03 13541900.01 13581198.78 13561820.79 13576205.01 13564969.04 13509983.33 13591077.75 13592054.79 13560789.47 13580330.3 
13616480.82 13529578.43 13568660.08 13557966.91 13566434.6 13563394.91 13577127.77 13610238.61 13570831.28 13569474.28 13542225.69 13617566.42 13593954.59 13600305.36 13584401.3 13558238.31 13546622.37 13537123.36 13561386.55 13576042.17 
13584455.58 13571374.08 13526918.71 13565783.24 13519428.06 13568551.52 13598731.24 13581090.22 13505369.52 13568063 13526158.79 13573273.89 13613006.9 13532780.96 13577019.21 13604322.09 13594008.87 13534572.2 13548793.58 13597374.24 
13590589.23 13607198.93 13591077.75 13544505.45 13556338.51 13568551.52 13554547.26 13606601.85 13563720.6 13573273.89 13556609.91 13585215.5 13591457.71 13562743.55 13571591.21 13577127.77 13585812.58 13571265.52 13525073.19 13561169.43 
13564589.08 13530066.95 13547328.01 13560138.11 13554601.54 13562037.91 13618706.3 13544885.41 13566706 13573925.25 13584672.7 13584347.02 13551887.54 13578159.09 13546839.49 13568931.48 13546622.37 13581578.74 13536472 13549499.22 
13549824.9 13585269.78 13559975.27 13614201.06 13548359.34 13581253.06 13610998.53 13610347.17 13558346.87 13557804.07 13582392.94 13564480.52 13563937.72 13576856.37 13529958.39 13594768.79 13582827.18 13561495.11 13590969.19 13547762.26 
13572731.09 13611107.09 13573111.05 13576476.41 13600685.32 13576367.85 13545645.33 13554927.22 13547110.89 13559269.63 13527298.67 13583098.58 13590534.95 13561332.27 13596777.16 13537829 13578484.77 13614689.58 13575173.69 13566597.44 
13592868.99 13635695.97 13536851.96 13542334.25 13557804.07 13572405.41 13546296.69 13581741.58 13556827.03 13567465.92 13513728.65 13585432.62 13557641.23 13564534.8 13583641.38 13592489.03 13628693.84 13559106.79 13563069.23 13548250.78 
13585704.02 13579244.69 13574848.01 13537123.36 13608881.61 13558998.23 13600956.72 13560192.39 13608990.17 13562255.03 13601499.52 13553081.7 13600468.2 13551453.3 13592163.35 13584075.62 13538263.24 13565783.24 13575282.25 13570342.76 
13555361.46 13544668.29 13564751.92 13557478.39 13607741.73 13547328.01 13579570.38 13546676.65 13615720.9 13600956.72 13583858.5 13608067.41 13585215.5 13573925.25 13556935.59 13597265.68 13554764.38 13534300.8 13569854.24 13582990.02 
13580276.02 13552756.02 13608013.13 13525127.47 13544614.01 13571645.49 13586843.9 13564209.12 13579678.94 13557152.71 13602856.52 13575010.85 13511340.33 13591729.11 13554438.7 13593194.67 13609153.01 13572188.29 13578267.65 13527190.11 
13576964.93 13623917.19 13575825.05 13591023.47 13545536.77 13542877.05 13505152.4 13601608.08 13595420.16 13590589.23 13575770.77 13558401.15 13559703.87 13555307.18 13603019.36 13548033.66 13614852.42 13596668.6 13559323.91 13540705.85 
13583098.58 13557315.55 13523444.78 13548739.3 13542008.57 13538860.32 13540814.41 13564643.36 13568334.4 13543745.53 13530121.23 13564371.96 13540108.77 13569745.68 13597971.32 13569365.72 13599654 13546513.81 13601933.76 13590969.19 
13552593.18 13540868.69 13566108.92 13568605.8 13574033.81 13596831.44 13589557.91 13581090.22 13574739.45 13563612.04 13506292.28 13551344.74 13581198.78 13594280.27 13548956.42 13521490.7 13593031.83 13527895.75 13554492.98 13563394.91 
13531152.55 13592977.55 13595583 13560409.51 13585052.66 13528818.51 13565077.6 13546350.97 13574196.65 13525778.83 13558401.15 13603453.61 13608175.97 13517202.58 13589069.39 13579190.41 13530664.03 13575987.89 13543636.97 13581144.5 
13576367.85 13551399.02 13596288.64 13540325.89 13665007.2 13562960.67 13606493.29 13587549.55 13522087.78 13566868.84 13592163.35 13545916.73 13587440.99 13552647.46 13626142.67 13600522.48 13518722.42 13581524.46 13625708.43 13575662.21 
13560300.95 13551399.02 13549336.38 13578050.53 13599436.88 13549662.06 13554601.54 13576693.53 13540217.33 13542117.13 13591457.71 13586952.46 13575499.37 13606873.25 13570179.92 13503686.84 13576476.41 13568117.28 13534626.48 13580330.3 
# Errors [PSD_sample_small/PSD_sample_small.dat] I_err:
27171.87788 27148.06643 27152.46146 27121.6813 27140.7398 27136.61431 27118.53074 27097.22771 27079.87947 27131.67375 27141.9339 27112.93488 27165.3169 27104.18565 27168.6247 27182.8274 27108.69647 27127.92701 27113.31522 27147.30672 
27149.91134 27158.86282 27161.62904 27123.41938 27132.59678 27189.00489 27139.21995 27129.28458 27091.95372 27155.44533 27186.0247 27169.05848 27105.92485 27107.50091 27127.32966 27149.04316 27151.26782 27172.52847 27152.56997 27129.17598 
27129.28458 27126.51506 27171.01041 27150.2369 27147.90364 27181.90608 27131.78234 27150.83375 27098.53246 27144.21341 27176.64851 27136.28858 27119.3999 27103.85953 27136.01714 27145.62444 27164.28652 27134.00841 27114.07588 27099.83715 
27150.94227 27106.19659 27118.42209 27146.92686 27183.42354 27128.85017 27124.66856 27117.82453 27118.09615 27163.85266 27111.90251 27151.21356 27131.83664 27146.22139 27134.98565 27079.93387 27161.08667 27162.06293 27130.80499 27150.34542 
27186.4582 27099.56534 27138.67713 27127.98131 27136.45145 27133.41119 27147.14392 27180.22594 27140.84835 27139.49136 27112.22853 27187.54193 27163.96113 27170.30556 27154.41457 27128.25283 27116.62936 27107.12049 27131.40226 27146.05859 
27154.46883 27141.39113 27096.90152 27135.79999 27089.39791 27138.56856 27168.73315 27151.10504 27075.30943 27138.08001 27096.14038 27143.29077 27182.98999 27102.77246 27147.03539 27174.31752 27164.01536 27104.56611 27118.80235 27167.37755 
27160.59852 27177.19058 27161.08667 27114.51053 27126.35214 27138.56856 27124.55994 27176.59431 27133.73695 27143.29077 27126.62368 27155.22833 27161.46633 27132.75966 27141.60824 27147.14392 27155.82507 27141.28258 27095.05299 27131.18507 
