# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5beta01 - Nov. 03, 2018
# Instrument: Full_simple_noSqq.instr
# Ncount: 6250000
# Trace: no
# Gravitation: no
# Seed: 1544449865
# Directory: Magnon_rerun_events_B_noEfocus_noSqq/87
# Nodes: 16
# Param: WaveMin=2.75
# Param: WaveMax=4.4
# Param: E_0=4
# Param: L_0=0
# Param: chopPulseOpening=0.004
# Param: DivSlit0_width=0.1
# Param: DivSlit1_width=0.1
# Param: DivSlit2_width=0.1
# Param: DivSlit3_width=0.1
# Param: Npulse=1
# Param: print=0
# Param: makeVirtualSource=0
# Param: printMValues=0
# Param: power=2
# Param: BWopen=161
# Param: OMA=37.072
# Param: TTA=74.1432
# Param: OMA2=30.628
# Param: TTA2=61.256
# Param: phi=37
# Param: dphi=0.332
# Param: MCPLfile=BIFROST_mcpl.gz
# Param: ax=0
# Param: ay=2.14
# Param: az=-1.24
# Param: bx=0
# Param: by=0
# Param: bz=2.47
# Param: cx=6.71
# Param: cy=0
# Param: cz=0
# Param: Omega=87
# Param: TwoTheta=20
# Param: lambda=10
# Param: dlambda=9.9
# Param: Rotation=0
# Param: inelastic=1
# Param: aa=6.28319
# Param: sample_J1=1.5
# Param: sample_J2=0
# Param: TT=300
# Param: FerroMagnet=0
# Param: Verbose=0
# Param: imultiplier=1
# Param: INCOH=0
# Param: INCOHspread=0
# Param: sample_focusW=2.1
# Param: sample_focusH=0.15
# Param: focus_EF=0
# Param: TOFmin=0.1172
# Param: TOFmax=0.186
# Param: TOFbins=256
# Date: Sun Dec  9 18:58:51 2018 (1544378331)
# type: array_2d(20, 20)
# Source: EGCESE (Full_simple_noSqq.instr)
# component: PSD_sample_small
# position: 0 0 -0.00496
# title: PSD monitor
# Ncount: 100000000
# filename: PSD_sample_small.dat
# statistics: X0=-3.67959e-05; dX=0.28829; Y0=-6.78944e-06; dY=0.288324;
# signal: Min=1.34901e+07; Max=1.36473e+07; Mean=1.35691e+07;
# values: 5.42766e+09 542783 9.99936e+07
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -0.5 0.5 -0.5 0.5
# variables: I I_err N
# Data [PSD_sample_small/PSD_sample_small.dat] I:
13566488.88 13603833.57 13536472 13565457.56 13558889.67 13545373.93 13616752.22 13545808.17 13625979.83 13574142.37 13574793.73 13542768.49 13569637.12 13580113.18 13594823.07 13574848.01 13596342.92 13573816.69 13582990.02 13597428.52 
13557586.95 13598894.08 13578484.77 13540868.69 13601228.12 13567357.36 13543311.29 13585215.5 13574413.77 13555307.18 13588146.63 13610347.17 13567791.6 13542551.37 13566380.32 13595420.16 13573436.73 13521490.7 13532129.6 13570017.08 
13588472.31 13578376.21 13546785.21 13635098.89 13599002.64 13593954.59 13524747.51 13598079.88 13554113.02 13594334.55 13571808.33 13581850.14 13552050.38 13597374.24 13580384.58 13564046.28 13569365.72 13564860.48 13537286.2 13580330.3 
13553135.98 13609370.13 13591674.83 13520567.94 13557586.95 13536417.72 13524367.55 13564426.24 13564426.24 13539240.28 13590589.23 13547056.61 13580384.58 13573491.01 13573056.77 13583424.26 13546296.69 13615829.46 13581904.42 13583587.1 
13580601.7 13596180.08 13578159.09 13582067.26 13581035.94 13495870.51 13537774.72 13585975.42 13576096.45 13600196.8 13518342.46 13557152.71 13525670.27 13568388.68 13551019.06 13549987.74 13554438.7 13542659.93 13581307.34 13589069.39 
13551453.3 13546296.69 13556338.51 13528655.67 13567520.2 13582121.54 13573762.41 13561223.71 13548359.34 13569854.24 13585269.78 13584129.9 13578484.77 13603073.64 13575553.65 13568822.92 13531206.83 13530446.91 13624731.39 13523553.34 
13570397.04 13565349 13583315.7 13591294.87 13534463.64 13504881 13515357.05 13647257.62 13570939.84 13526158.79 13583858.5 13626468.35 13577236.33 13529089.91 13617946.38 13549119.26 13570885.56 13602965.08 13552538.9 13547925.1 
13566108.92 13533160.92 13568225.84 13570939.84 13607307.49 13559649.59 13518505.3 13561223.71 13623482.95 13571971.17 13578213.37 13639766.97 13603942.13 13574848.01 13582555.78 13565837.52 13611215.65 13564643.36 13574793.73 13548087.94 
13564969.04 13608447.37 13552430.34 13543528.41 13640798.29 13536037.76 13574685.17 13569202.88 13542768.49 13571971.17 13592977.55 13617620.7 13535712.08 13589395.07 13509657.65 13585106.94 13561169.43 13539023.16 13586843.9 13552756.02 
13544396.89 13566434.6 13574630.89 13572025.45 13594171.71 13564046.28 13594388.83 13555198.62 13608284.53 13625002.79 13570179.92 13579570.38 13540271.61 13546893.77 13552376.06 13558943.95 13511883.13 13537991.84 13577996.25 13546133.85 
